TweetID,HandLabel,AnnotatorID
507815724757577728,Positive,65
507818552141680640,Negative,65
507818605099380736,Positive,65
507818898172149760,Positive,65
507823621197537280,Positive,65
507823877956050945,Positive,65
507826846784696320,Neutral,65
507827503897911297,Positive,65
507829202855657472,Neutral,65
507829396523454464,Positive,65
507830762142695424,Neutral,65
507830804429668352,Neutral,65
507830811211481088,Neutral,65
507830821710221312,Neutral,65
507830845919731712,Positive,65
507830845919731712,Negative,65
507835955030396928,Positive,65
507837272025477120,Positive,65
507837272025477120,Positive,65
507843964515663872,Positive,65
507845064593534977,Positive,65
507855792675237888,Positive,65
507858514518081536,Positive,65
507862786609664000,Positive,65
507865113635074048,Positive,65
507870970292744192,Neutral,65
507878461386788864,Neutral,65
507878513089978368,Positive,65
507878745227952128,Positive,65
507878745227952128,Positive,65
507881407998590976,Positive,65
507881407998590976,Positive,65
507886628371955712,Neutral,65
507891242257367040,Positive,65
507891254823505920,Neutral,65
507891254823505920,Neutral,65
507891265489604608,Neutral,65
507891270535364608,Neutral,65
507891923969785856,Neutral,65
507894478427131905,Positive,65
507898556573700096,Positive,65
507901446713769984,Positive,65
507901478736887809,Neutral,65
507905312796332032,Negative,65
507906360403451904,Neutral,65
507908683691724800,Positive,65
507909109421985792,Neutral,65
507909109421985792,Neutral,65
507909791507677185,Positive,65
507910414936866816,Positive,65
507910650392489984,Positive,65
507911412489154560,Positive,65
507912174980038656,Positive,65
507912174980038656,Positive,65
507917418229149698,Negative,65
507919326150545409,Neutral,65
507920035697160192,Positive,65
507920035697160192,Positive,65
507920366149599232,Neutral,65
507925609516105728,Negative,65
507925609516105728,Negative,65
507929684324409344,Positive,65
507937549768073216,Positive,65
507939831842734080,Negative,65
507939831842734080,Negative,65
507945827005136897,Neutral,65
507947944948281344,Neutral,65
507951285199699969,Positive,65
507966737825161216,Negative,65
507966737825161216,Negative,65
507970235736293376,Neutral,65
507970235736293376,Neutral,65
507980629146091520,Positive,65
507982313666666497,Positive,65
507982313666666497,Negative,65
507992099334393857,Negative,65
507996964253073408,Neutral,65
508002643101638656,Neutral,65
508002643101638656,Neutral,65
508022918862098432,Neutral,65
508027591417413633,Positive,65
508027591417413633,Positive,65
508063611365773315,Neutral,65
508114360716521474,Positive,65
508115135177965568,Positive,65
508115151221178369,Negative,65
508115151221178369,Negative,65
508115412488171520,Positive,65
508116814992125952,Negative,65
508132802454630400,Neutral,65
508132827830173696,Neutral,65
508132906431447040,Neutral,65
508132924282372097,Neutral,65
508132929659469824,Neutral,65
508132929659469824,Neutral,65
508137616412512256,Neutral,65
508145591910948865,Positive,65
508148080323997696,Positive,65
508148080323997696,Positive,65
508149155483492352,Positive,65
508157049164009472,Positive,65
508157850246324226,Neutral,65
508158120598962176,Positive,65
508159931007369216,Positive,65
508159931007369216,Positive,65
508161708729581568,Negative,65
508161708729581568,Negative,65
508161948970917888,Positive,65
508162531970400256,Neutral,65
508162531970400256,Neutral,65
508162707515006976,Positive,65
508164110249635840,Neutral,65
508164110249635840,Positive,65
508164880411549696,Neutral,65
508166340684054529,Positive,65
508168160839614464,Negative,65
508171933511593984,Positive,65
508176500256800768,Neutral,65
508179141842436096,Neutral,65
508181315385327617,Positive,65
508182673630953472,Neutral,65
508183556347400192,Neutral,65
508184113681944576,Neutral,65
508186776822116352,Positive,65
508189225947529216,Negative,65
508189225947529216,Negative,65
508190451191795713,Positive,65
508191310067412992,Neutral,65
508193017392799744,Positive,65
508193021792620544,Neutral,65
508195471815639040,Positive,65
508197884442202112,Negative,65
508197884442202112,Negative,65
508198530222415872,Negative,65
508199752857829376,Negative,65
508203795839340544,Positive,65
508203795839340544,Neutral,65
508206654450442240,Positive,65
508206654450442240,Positive,65
508208805554171905,Positive,65
508209353661636608,Positive,65
508210831121608704,Positive,65
508212012074414080,Positive,65
508214888146411520,Neutral,65
508215811131973632,Positive,65
508215928140476416,Neutral,65
508216713473974272,Positive,65
508226922883846144,Neutral,65
508231813773680640,Neutral,65
508242099779960832,Neutral,65
508242449408720896,Neutral,65
508245870740258816,Positive,65
508245870740258816,Positive,65
508250248092090368,Positive,65
508258179009249281,Neutral,65
508258179009249281,Neutral,65
508258575253532672,Neutral,65
508260220280516608,Positive,65
508268563204153345,Neutral,65
508273483189460992,Positive,65
508289920218456065,Positive,65
508291083042693121,Negative,65
508291083042693121,Neutral,65
508293197555335168,Positive,65
508300248502898688,Positive,65
508309738283859968,Positive,65
508316697955008512,Positive,65
508328085822136320,Positive,65
508328085822136320,Positive,65
508329583242797057,Neutral,65
508330167606185986,Positive,65
508331613663412225,Neutral,65
508333033163083778,Neutral,65
508333033163083778,Negative,65
508336035315478528,Neutral,65
508336313641492481,Neutral,65
508336764038443009,Neutral,65
508337388494807040,Positive,65
508339286811623424,Positive,65
508355266426195968,Neutral,65
508370292906143744,Negative,65
508371589835288578,Negative,65
508378841039917056,Neutral,65
508380663532494849,Negative,65
508440134438490112,Neutral,65
508478034240761856,Positive,65
508500531426643968,Neutral,65
508502436647276544,Positive,65
508506754993246208,Positive,65
508522073589694464,Negative,65
508522073589694464,Negative,65
508524316250898432,Negative,65
508524316250898432,Negative,65
508525092981448704,Positive,65
508528240856928256,Positive,65
508529888861892608,Positive,65
508533522949472256,Positive,65
508538341869223936,Negative,65
508539382983577600,Neutral,65
508539598553636866,Neutral,65
508540018269650944,Neutral,65
508542191187542016,Positive,65
508545238013837312,Positive,65
508548683198390272,Positive,65
508552372868890624,Negative,65
508553621957804032,Neutral,65
508554187484196865,Positive,65
508555191265017856,Negative,65
508556403569864704,Positive,65
508556896367017984,Positive,65
508557985770389504,Positive,65
508558335277559809,Positive,65
508558493524451329,Positive,65
508559466099646464,Positive,65
508559751022907392,Positive,65
508564815183237121,Positive,65
508565855308087296,Positive,65
508566021578702848,Negative,65
508566021578702848,Negative,65
508569152517189632,Neutral,65
508569303235702784,Positive,65
508572912681775104,Neutral,65
508572912681775104,Neutral,65
508579648582995969,Neutral,65
508585493249138688,Positive,65
508588431153561600,Neutral,65
508593340787720192,Positive,65
508593420017750016,Positive,65
508593420017750016,Positive,65
508593736591634432,Positive,65
508599124933881856,Negative,65
508603528323936258,Positive,65
508606685133688832,Positive,65
508610558804107264,Positive,65
508615224975319041,Negative,65
508615224975319041,Neutral,65
508620772785393664,Neutral,65
508620772785393664,Neutral,65
508622010730438656,Positive,65
508624470844928000,Positive,65
508631660490145792,Negative,65
508631854468321280,Neutral,65
508632121616130048,Negative,65
508635255667163137,Positive,65
508636330243264512,Negative,65
508637370342588416,Neutral,65
508640007218028544,Neutral,65
508640293508636672,Positive,65
508640293508636672,Positive,65
508640589718753280,Positive,65
508643679150424064,Negative,65
508652666843832321,Neutral,65
508662067449331712,Positive,65
508666799659831297,Negative,65
508672630254485505,Positive,65
508674701368262656,Negative,65
508677345067012096,Positive,65
508677919410245634,Positive,65
508677919410245634,Positive,65
508679445591248896,Negative,65
508684263060152321,Neutral,65
508691779429101568,Positive,65
508692434768125952,Negative,65
508692434768125952,Negative,65
508693152933240833,Positive,65
508699093569667072,Neutral,65
508699277603123200,Positive,65
508699676556922880,Positive,65
508701626610515969,Negative,65
508703198589513728,Positive,65
508704228341469184,Positive,65
508709202395938816,Positive,65
508710021459607553,Positive,65
508720877807341568,Negative,65
508722163050770433,Neutral,65
508722229526671360,Neutral,65
508725115979186176,Neutral,65
508725199001640960,Positive,65
508725507316150272,Neutral,65
508728259019026432,Negative,65
508733646681817088,Positive,65
508746695086460928,Positive,65
508756981348200448,Positive,65
508756981348200448,Neutral,65
508757923766345728,Neutral,65
508810940230696960,Negative,65
508829980806373376,Neutral,65
508831113620779008,Positive,65
508831113620779008,Positive,65
508832125924020224,Positive,65
508832278387380224,Positive,65
508832533899800576,Positive,65
508832534591856641,Positive,65
508833087040405504,Positive,65
508834628732743680,Neutral,65
508835374794547200,Positive,65
508835806216069120,Negative,65
508835806216069120,Negative,65
508837264743755777,Neutral,65
508842340237471744,Neutral,65
508842563030495233,Positive,65
508845948840468481,Negative,65
508846742369230848,Neutral,65
508849725840556034,Positive,65
508849733830721536,Positive,65
508850605616824321,Neutral,65
508850657558679552,Negative,65
508851063340793856,Negative,65
508851064041635840,Positive,65
508851064884322305,Positive,65
508851379558162432,Negative,65
508852367778140160,Neutral,65
508857283741503488,Positive,65
508857375311527936,Positive,65
508857375311527936,Positive,65
508857381569044481,Positive,65
508857696427470848,Positive,65
508857696427470848,Positive,65
508857892636606465,Negative,65
508858116356976640,Negative,65
508858116356976640,Negative,65
508858746882498560,Neutral,65
508859008917467136,Negative,65
508859610456145920,Negative,65
508859890517803008,Positive,65
508859891230859264,Negative,65
508861253780275202,Neutral,65
508864633776918528,Neutral,65
508864827805405186,Positive,65
508864879403761664,Neutral,65
508864930087698432,Positive,65
508865203661180928,Negative,65
508865428568162304,Neutral,65
508866271665205248,Neutral,65
508866711920336896,Negative,65
508866711920336896,Negative,65
508866746925989889,Neutral,65
508866746925989889,Neutral,65
508867226796302336,Neutral,65
508867607806504960,Negative,65
508867941182763008,Positive,65
508868226911330304,Positive,65
508869255342084096,Positive,65
508869506517991424,Negative,65
508869506517991424,Negative,65
508869689447956480,Negative,65
508869690077114368,Negative,65
508869690077114368,Negative,65
508869812316303360,Positive,65
508870620147617792,Positive,65
508871007260901376,Positive,65
508871007260901376,Positive,65
508871247024119808,Positive,65
508871468919586816,Positive,65
508872379645566976,Positive,65
508872934866575361,Positive,65
508872934866575361,Positive,65
508873020912312320,Neutral,65
508873165829718016,Negative,65
508874890389487616,Neutral,65
508875455273787392,Negative,65
508876292616642560,Positive,65
508876344487579648,Positive,65
508876762777124864,Positive,65
508877068042776576,Positive,65
508877234975694848,Positive,65
508878114530009088,Positive,65
508878532387565568,Positive,65
508878995849375744,Positive,65
508878996872781825,Positive,65
508879928390324224,Positive,65
508880140026527744,Positive,65
508880323267264512,Neutral,65
508881274681819136,Positive,65
508882253209169920,Positive,65
508882412806631424,Positive,65
508882526862315520,Positive,65
508882805733208064,Positive,65
508882973085929472,Positive,65
508883298366812161,Positive,65
508883468999475200,Neutral,65
508883468999475200,Neutral,65
508883642395787264,Positive,65
508883660104560640,Negative,65
508883660104560640,Negative,65
508883828048683008,Neutral,65
508884953418186752,Positive,65
508884953418186752,Positive,65
508884956949778433,Negative,65
508884956949778433,Positive,65
508885615342272512,Neutral,65
508885615342272512,Positive,65
508885846729428992,Positive,65
508886086081597440,Positive,65
508886221117222912,Positive,65
508886221117222912,Negative,65
508886233800769536,Positive,65
508886418199171072,Positive,65
508886461534699521,Negative,65
508887361636540416,Positive,65
508887437326962688,Neutral,65
508887471577649153,Positive,65
508887478632480769,Positive,65
508887479928504320,Positive,65
508887482440904705,Positive,65
508887490863063041,Neutral,65
508888043781378049,Positive,65
508888043781378049,Positive,65
508888091470209024,Negative,65
508888300883836928,Negative,65
508888489484886016,Positive,65
508888629813317632,Negative,65
508888630857695235,Negative,65
508888786919759872,Negative,65
508888786919759872,Negative,65
508888801985695744,Positive,65
508888963604426752,Negative,65
508888964422307840,Negative,65
508889516946763776,Positive,65
508889516946763776,Positive,65
508890080837390336,Neutral,65
508890809291509760,Positive,65
508891014309093376,Neutral,65
508891014309093376,Neutral,65
508891394740469761,Positive,65
508891617785548800,Negative,65
508891617785548800,Negative,65
508891880315056128,Positive,65
508892370616975360,Positive,65
508892581808181248,Neutral,65
508892638188011520,Positive,65
508892719050014720,Positive,65
508892936361086976,Neutral,65
508893417389432832,Neutral,65
508893475878600705,Neutral,65
508893892205633537,Positive,65
508894024552689664,Positive,65
508894032903536640,Positive,65
508894032903536640,Positive,65
508894187048423424,Positive,65
508894214290034688,Negative,65
508895242502680576,Positive,65
508895386388688896,Positive,65
508895386388688896,Positive,65
508895524842242048,Neutral,65
508896646173036544,Positive,65
508898457768427520,Positive,65
508898471374753792,Neutral,65
508899022070087680,Positive,65
508899485729431552,Positive,65
508899807248007168,Neutral,65
508899812314341376,Neutral,65
508899812314341376,Neutral,65
508900060693004288,Neutral,65
508900192868110336,Positive,65
508900213201715202,Neutral,65
508900399051702273,Neutral,65
508900558011641856,Positive,65
508900598461497344,Positive,65
508900759526596608,Positive,65
508900940418519041,Neutral,65
508901162847047680,Neutral,65
508901163706486784,Positive,65
508901355696553984,Neutral,65
508901700133203968,Positive,65
508901718588157952,Neutral,65
508901851459489792,Positive,65
508901862125219842,Neutral,65
508901883755233280,Negative,65
508902205739778048,Negative,65
508902546359209984,Neutral,65
508903304072814592,Negative,65
508903820382846978,Positive,65
508904867403137024,Positive,65
508905376045989889,Positive,65
508905416546582528,Positive,65
508905585832890368,Neutral,65
508905682599682048,Negative,65
508905991317229568,Positive,65
508906068173656066,Negative,65
508906068173656066,Negative,65
508906177338806272,Positive,65
508906339985547264,Positive,65
508906339985547264,Positive,65
508907113180299264,Positive,65
508907287595855872,Neutral,65
508907287595855872,Negative,65
508907512377376768,Negative,65
508907600097079296,Positive,65
508907792821137408,Positive,65
508907792821137408,Positive,65
508908437670203392,Neutral,65
508908621804355584,Positive,65
508908902684307456,Positive,65
508909032263135232,Positive,65
508909039754158080,Positive,65
508909039754158080,Positive,65
508909078425649152,Neutral,65
508909286215675904,Positive,65
508909929223430144,Positive,65
508910127798566912,Positive,65
508910127798566912,Positive,65
508910336091881472,Negative,65
508910623611420672,Negative,65
508910775512358912,Positive,65
508911467136290816,Positive,65
508911725186666496,Positive,65
508911946633342976,Positive,65
508911946633342976,Positive,65
508912354344857600,Neutral,65
508912457398894592,Neutral,65
508912491448254465,Neutral,65
508912548075544576,Neutral,65
508912548075544576,Positive,65
508912967875039232,Neutral,65
508913284817248257,Positive,65
508913284817248257,Neutral,65
508913311539527680,Neutral,65
508913538241662976,Positive,65
508913538241662976,Positive,65
508913586362544128,Neutral,65
508913586362544128,Neutral,65
508913803900510208,Positive,65
508914748638105600,Negative,65
508915083112886272,Negative,65
508916028752289792,Positive,65
508916028752289792,Positive,65
508916071902875648,Neutral,65
508916258482700288,Positive,65
508916509335629824,Positive,65
508916509335629824,Positive,65
508916517145427968,Positive,65
508916517145427968,Positive,65
508916869080686592,Positive,65
508916869080686592,Positive,65
508917153962008576,Neutral,65
508917153962008576,Neutral,65
508917154561806336,Negative,65
508917155220312066,Positive,65
508917155937521664,Positive,65
508917155937521664,Positive,65
508917156533129216,Neutral,65
508917267535781888,Positive,65
508917268357476353,Positive,65
508917493881376768,Positive,65
508917677159878657,Positive,65
508917680607625216,Positive,65
508917789424627712,Neutral,65
508917793308569600,Neutral,65
508918084384874497,Positive,65
508918322688442368,Positive,65
508918939746041856,Neutral,65
508919030858907648,Positive,65
508919159674388480,Negative,65
508919159674388480,Negative,65
508919186484396032,Positive,65
508919483512406016,Positive,65
508919510959546370,Neutral,65
508919942696026112,Positive,65
508920801119469570,Positive,65
508920833205891072,Positive,65
508921104069844992,Negative,65
508921516864839680,Positive,65
508921516864839680,Positive,65
508921520232886272,Positive,65
508921534153777152,Negative,65
508922327720271872,Neutral,65
508922400407556096,Positive,65
508922400407556096,Positive,65
508922917510324224,Neutral,65
508922917510324224,Neutral,65
508923590243520512,Negative,65
508924087444717568,Neutral,65
508924306357624832,Neutral,65
508924411835977731,Positive,65
508925006475460608,Positive,65
508926090589392896,Negative,65
508926091323387904,Positive,65
508926105588621312,Positive,65
508926594329493504,Positive,65
508927388089352192,Negative,65
508927452354445312,Negative,65
508927909327687681,Neutral,65
508928572846014464,Positive,65
508928697949097984,Positive,65
508928697949097984,Positive,65
508928704077398016,Neutral,65
508928704077398016,Neutral,65
508929490744250368,Positive,65
508929704775008256,Positive,65
508929704775008256,Positive,65
508929852742045697,Neutral,65
508929852742045697,Neutral,65
508930362206978048,Positive,65
508930641514496000,Negative,65
508930943977918465,Negative,65
508932164051017728,Positive,65
508932428929720320,Positive,65
508932428929720320,Positive,65
508932754210160640,Positive,65
508932779896500224,Positive,65
508932781280595968,Positive,65
508933261448339457,Negative,65
508933261448339457,Negative,65
508933361268969472,Negative,65
508934098665349121,Positive,65
508934098665349121,Positive,65
508934900117176320,Positive,65
508935213561696256,Positive,65
508935213561696256,Positive,65
508935919714304000,Positive,65
508936180860067840,Negative,65
508937842865606656,Positive,65
508937842865606656,Positive,65
508939173274066944,Neutral,65
508939173274066944,Neutral,65
508939187102294017,Negative,65
508939187102294017,Negative,65
508939695447740416,Positive,65
508939914902532097,Negative,65
508940402398101505,Negative,65
508940402398101505,Negative,65
508940992360497152,Neutral,65
508941147168075776,Positive,65
508941465687703552,Negative,65
508941481713754112,Positive,65
508941963299930113,Positive,65
508941963299930113,Positive,65
508942247942172672,Positive,65
508942248063414273,Negative,65
508942248063414273,Positive,65
508942311066439680,Positive,65
508942345606557696,Positive,65
508942494810513409,Positive,65
508942563735515136,Negative,65
508943323512725504,Positive,65
508944312844161024,Positive,65
508944393861353473,Neutral,65
508944559746084864,Neutral,65
508944559746084864,Neutral,65
508945310022787074,Negative,65
508945310022787074,Negative,65
508945545029632000,Negative,65
508945545629417472,Positive,65
508946225748795392,Neutral,65
508946326718275584,Positive,65
508946372012544000,Positive,65
508946738137546752,Positive,65
508946738137546752,Positive,65
508946828357013505,Neutral,65
508947082330537984,Neutral,65
508947344944271360,Positive,65
508947344944271360,Positive,65
508947542273318912,Positive,65
508947590717931521,Positive,65
508947590717931521,Positive,65
508947601459511296,Positive,65
508947723111124992,Positive,65
508947749606543360,Positive,65
508947797933301760,Negative,65
508948430685995008,Negative,65
508948817371463680,Neutral,65
508948901844361216,Neutral,65
508949781063143424,Negative,65
508950175893565442,Neutral,65
508950243439034368,Negative,65
508950243439034368,Negative,65
508950311428710400,Positive,65
508950433038360576,Positive,65
508950825298055168,Neutral,65
508950825298055168,Positive,65
508952149418860544,Positive,65
508952232813789184,Neutral,65
508952232813789184,Neutral,65
508952281086046210,Positive,65
508953752813195265,Positive,65
508954125359648768,Negative,65
508954674620555265,Neutral,65
508954753699950592,Positive,65
508955226087636992,Positive,65
508955428123054080,Positive,65
508955484884574208,Negative,65
508955518313193472,Positive,65
508955754091393024,Negative,65
508955754724720641,Positive,65
508955876657729536,Positive,65
508956034527154176,Positive,65
508956039484821505,Positive,65
508956273392758784,Positive,65
508956411788034048,Positive,65
508956829037367296,Negative,65
508957493436088321,Positive,65
508957910110461953,Negative,65
508957937336082432,Positive,65
508957937336082432,Positive,65
508958270569328640,Negative,65
508958515495723008,Negative,65
508958515495723008,Negative,65
508958625935945728,Negative,65
508958908489428992,Positive,65
508959768611143680,Positive,65
508959878099247104,Positive,65
508960207917965312,Positive,65
508960476500615168,Negative,65
508960539620683776,Neutral,65
508960735549198336,Positive,65
508960735549198336,Positive,65
508961754949648384,Positive,65
508962971994050560,Negative,65
508962971994050560,Negative,65
508963136096174080,Positive,65
508963440908439552,Neutral,65
508963440908439552,Positive,65
508963599277359104,Positive,65
508963807549345792,Negative,65
508964203357810688,Negative,65
508964344470962176,Positive,65
508964583202385921,Positive,65
508965012413501440,Positive,65
508965550043983872,Negative,65
508965555030614016,Neutral,65
508965555030614016,Neutral,65
508965948309897216,Positive,65
508966335704219648,Positive,65
508966347674370050,Neutral,65
508966383397646336,Neutral,65
508966431786942464,Positive,65
508966478553825280,Positive,65
508966621755342849,Positive,65
508966854564794368,Negative,65
508967401770479616,Positive,65
508967401770479616,Positive,65
508967692964233216,Neutral,65
508968020178268161,Positive,65
508968528406654976,Positive,65
508968621939646465,Positive,65
508968621939646465,Positive,65
508968934389714944,Neutral,65
508968934389714944,Neutral,65
508968960008933376,Neutral,65
508968978979770368,Positive,65
508969012534210560,Neutral,65
508969068951785473,Positive,65
508969068951785473,Positive,65
508969629721833472,Positive,65
508969678849720321,Positive,65
508970110594596864,Neutral,65
508970116063961088,Positive,65
508970121701101568,Positive,65
508970263678291968,Positive,65
508970434336161792,Neutral,65
508970522181656576,Negative,65
508970822136918017,Neutral,65
508970822136918017,Neutral,65
508971707093495808,Negative,65
508971844704018432,Positive,65
508972308690526208,Neutral,65
508972476429529088,Neutral,65
508972476429529088,Positive,65
508972486214819840,Positive,65
508972652711936001,Positive,65
508972652711936001,Positive,65
508972947483426816,Negative,65
508972971755864064,Positive,65
508972971755864064,Neutral,65
508973858624651266,Neutral,65
508974100522762240,Positive,65
508974155304566784,Positive,65
508974763654795264,Negative,65
508975704420417536,Negative,65
508975704420417536,Negative,65
508976108180897792,Negative,65
508976515909165057,Neutral,65
508976515909165057,Neutral,65
508976590538420224,Neutral,65
508976899943448577,Negative,65
508976900706820096,Negative,65
508976901470179329,Negative,65
508976901470179329,Negative,65
508977067237842944,Neutral,65
508977125937135616,Positive,65
508977197454225408,Positive,65
508977644348928000,Neutral,65
508977798904836096,Positive,65
508977798904836096,Neutral,65
508978132255137792,Positive,65
508978153092808704,Neutral,65
508978189977538562,Neutral,65
508978195836985344,Neutral,65
508978200031289344,Neutral,65
508978204095545344,Positive,65
508978381338472448,Positive,65
508978490994343936,Positive,65
508978617301602306,Neutral,65
508978617301602306,Neutral,65
508978794372550656,Negative,65
508978920956641280,Positive,65
508978920956641280,Positive,65
508978978909323264,Negative,65
508978978909323264,Negative,65
508979254701617152,Neutral,65
508979276176453632,Positive,65
508979406493462528,Positive,65
508979406493462528,Positive,65
508979566774194176,Neutral,65
508979567487229952,Neutral,65
508979742880829441,Neutral,65
508980228388311040,Positive,65
508980627463761920,Positive,65
508982287435063296,Neutral,65
508982287435063296,Neutral,65
508982567609970688,Neutral,65
508983404885737472,Positive,65
508983482190934017,Neutral,65
508983818209202176,Positive,65
508983818209202176,Neutral,65
508984175484219392,Neutral,65
508984663474704384,Neutral,65
508984663474704384,Neutral,65
508984950499332096,Neutral,65
508985123468222465,Positive,65
508985172541599744,Neutral,65
508985610917265408,Negative,65
508985624855326721,Positive,65
508985700357013504,Negative,65
508985742773985280,Neutral,65
508986009648758784,Positive,65
508986010500222977,Positive,65
508986010500222977,Positive,65
508986013105283072,Positive,65
508986013105283072,Positive,65
508986348892880896,Positive,65
508986807087034370,Neutral,65
508986807087034370,Positive,65
508987089031946240,Neutral,65
508987099388084224,Positive,65
508987434848497664,Positive,65
508988329040543744,Negative,65
508988568900227072,Negative,65
508988568900227072,Negative,65
508989435619586050,Neutral,65
508990300698996736,Positive,65
508990463328931840,Positive,65
508990463328931840,Positive,65
508990647945011202,Negative,65
508991352986562562,Neutral,65
508991352986562562,Neutral,65
508992058527186944,Neutral,65
508992058527186944,Neutral,65
508992170292826113,Neutral,65
508992388556390400,Positive,65
508992587596701696,Neutral,65
508992963699937281,Neutral,65
508993021053239296,Positive,65
508993176154406912,Positive,65
508994116362207232,Neutral,65
508994116362207232,Neutral,65
508994259882868736,Positive,65
508994259882868736,Positive,65
508995099603501056,Positive,65
508995374363594752,Neutral,65
508995833229217792,Positive,65
508996035038171136,Positive,65
508996265116721154,Positive,65
508996328014503938,Positive,65
508996328014503938,Positive,65
508996356455669760,Neutral,65
508996653190512640,Positive,65
508996711302197248,Negative,65
508996981197262848,Positive,65
508996981197262848,Positive,65
508997520299540481,Neutral,65
508997652181041152,Neutral,65
508997652181041152,Positive,65
508998359613726720,Positive,65
508999247631769600,Positive,65
508999465718382592,Positive,65
509000127294746624,Positive,65
509000638915547136,Positive,65
509000725297635328,Positive,65
509000930516537344,Negative,65
509001351574323201,Negative,65
509001433296171009,Positive,65
509001635700670464,Negative,65
509001655694917633,Neutral,65
509001856694353920,Negative,65
509002115722018816,Neutral,65
509002115722018816,Neutral,65
509002510112419840,Neutral,65
509002549186527232,Positive,65
509002549186527232,Positive,65
509002632787402752,Positive,65
509002676286545920,Neutral,65
509002815747129345,Positive,65
509002961163649024,Negative,65
509003136053571584,Positive,65
509003621045125121,Positive,65
509003700967583744,Negative,65
509003858019094528,Positive,65
509003858019094528,Positive,65
509003990944591872,Positive,65
509003990944591872,Positive,65
509004020758085632,Positive,65
509004364951064576,Neutral,65
509004364951064576,Neutral,65
509004474585989121,Negative,65
509005416765079552,Negative,65
509005636022333440,Neutral,65
509005735112744961,Neutral,65
509005752187748353,Neutral,65
509005752187748353,Neutral,65
509006399012360193,Neutral,65
509006443862040576,Neutral,65
509006714692468736,Neutral,65
509006718739951617,Negative,65
509007016749453312,Positive,65
509007067630551041,Positive,65
509007090632101888,Positive,65
509007228444352512,Neutral,65
509007306504171520,Negative,65
509008133289570305,Neutral,65
509008184632045568,Positive,65
509008270112358400,Positive,65
509008484831342593,Positive,65
509008516460605441,Positive,65
509008516460605441,Positive,65
509009315555188736,Positive,65
509009506408607744,Positive,65
509009891785449472,Neutral,65
509011047563288576,Negative,65
509012526513004545,Neutral,65
509013057939329024,Positive,65
509013186381873152,Neutral,65
509013298176864256,Positive,65
509013350525984769,Negative,65
509013629778526208,Positive,65
509014107190992897,Neutral,65
509014503485632512,Negative,65
509014647983591424,Neutral,65
509014746931408896,Positive,65
509014746931408896,Negative,65
509014866079014914,Positive,65
509015220854218753,Positive,65
509015256555716608,Negative,65
509015257151324160,Negative,65
509015257830785024,Negative,65
509015258560602112,Positive,65
509015260435476480,Positive,65
509015449439584256,Neutral,65
509015752473870337,Positive,65
509016169068908545,Negative,65
