936621283,1,3,1,3,,,
936621721,1,4,1,,,,
936622093,1,1,1,,,,
936622406,1,1,1,,,,
936622974,1,1,3,,,,
936623067,1,1,1,,,,
936623537,1,1,1,,,,
936624048,1,3,1,,,,
936624829,1,1,4,,,,
936626003,1,1,1,,,,
936627272,1,1,1,,,,
936627620,1,1,1,1,,,
936629197,2,1,1,,,,
936630035,1,1,1,,,,
936630639,1,4,1,,,,
936630975,1,1,1,,,,
936631069,4,1,1,,,,
936631295,1,1,1,,,,
936631442,1,1,3,,,,
936631828,1,1,1,,,,
936632652,1,1,1,,,,
936632987,1,2,1,,,,
936633031,1,4,1,,,,
936633244,1,1,1,,,,
936633514,1,1,4,1,,,
936633712,1,2,1,1,,,
936634469,1,4,1,3,,,
936634671,1,1,1,,,,
936634695,2,1,1,,,,
936634981,1,1,1,,,,
936635130,1,1,1,,,,
936635301,1,1,1,,,,
936636174,2,1,1,,,,
936636432,3,1,1,1,,,
936637028,1,1,1,,,,
936638802,1,1,1,1,,,
936639669,1,1,1,,,,
936640308,1,1,1,,,,
936641856,1,1,2,1,,,
936643125,1,1,1,1,,,
936644510,2,1,1,,,,
936644998,1,1,1,,,,
936645719,2,1,1,,,,
936645958,1,2,1,,,,
936646945,1,1,1,,,,
936647114,1,1,1,,,,
936647381,1,4,1,,,,
936647887,1,1,1,,,,
936648824,1,1,1,,,,
936648912,1,1,2,,,,
936649010,1,1,4,,,,
936650349,1,4,1,,,,
936650520,1,1,1,,,,
936650548,1,1,1,1,,,
936650564,1,1,1,,,,
936650614,1,4,1,1,,,
936650745,1,1,1,,,,
936650749,1,3,1,,,,
936650800,1,1,1,,,,
936650850,1,1,1,,,,
936650868,1,1,2,1,,,
936650885,3,1,1,,,,
936650895,1,1,1,4,,,
936650964,1,1,1,,,,
936651069,2,1,1,,,,
936651097,1,1,3,,,,
936651218,1,1,1,1,,,
936651275,1,4,1,,,,
936651288,1,1,1,,,,
936651340,1,4,1,,,,
936651425,1,1,1,,,,
936651430,1,1,1,,,,
936651446,1,1,1,,,,
936651485,2,1,1,,,,
936651586,1,1,1,,,,
936651607,1,1,1,,,,
936651665,1,1,1,,,,
936651691,4,1,1,,,,
936651712,1,1,1,,,,
936651759,1,1,1,,,,
936651819,1,1,1,1,1,,
936651842,4,1,1,,,,
936651934,1,2,1,,,,
936652032,1,1,1,,,,
936652084,1,4,1,4,,,
936652092,1,1,1,,,,
936652104,1,1,1,,,,
936652125,3,1,1,,,,
936652126,1,1,1,,,,
936652220,3,1,1,,,,
936652278,4,1,1,,,,
936652327,1,1,1,,,,
936652423,1,1,1,1,,,
936652532,1,1,1,1,,,
936652604,1,1,1,1,,,
936652682,1,4,1,,,,
936652737,1,1,1,4,,,
936652754,2,1,1,1,,,
936652805,1,3,1,,,,
936652810,1,1,1,,,,
936652829,1,1,1,,,,
936652893,1,1,1,,,,
936652955,1,1,1,1,,,
936652976,4,1,1,1,,,
936653081,1,1,1,,,,
936653118,1,1,4,,,,
936653121,1,3,1,2,,,
936653186,2,1,1,2,,,
936653204,3,1,1,1,,,
936653235,1,3,1,1,,,
936653271,2,1,1,1,,,
936653311,1,3,1,1,,,
936653427,1,2,1,,,,
936653572,1,3,1,,,,
936653573,1,1,4,1,,,
936653579,1,1,2,,,,
936653598,1,1,3,,,,
936653607,1,4,1,,,,
936653674,1,1,1,,,,
936653700,1,1,3,,,,
936653778,1,1,1,,,,
936653819,1,3,1,1,,,
936653859,1,1,1,1,,,
936653933,1,1,1,,,,
936654004,1,1,1,1,,,
936654047,1,1,1,,,,
936654093,1,1,1,,,,
936654131,1,1,1,,,,
936654171,2,1,1,,,,
936654360,1,3,1,3,,,
936654420,1,1,1,,,,
936654473,1,1,1,,,,
936654690,1,1,1,,,,
936654719,1,1,1,1,,,
936654760,4,1,1,,,,
936654825,1,4,1,,,,
936654951,1,3,1,3,,,
936655000,1,1,1,,,,
936655002,1,1,1,,,,
936655016,4,1,1,,,,
936655026,1,1,1,,,,
936655066,1,1,1,1,,,
936655353,1,1,1,,,,
936655396,1,1,1,,,,
936655417,1,1,1,,,,
936655592,2,1,1,,,,
936655778,1,3,1,,,,
936655882,2,1,1,,,,
936655947,1,1,1,,,,
936655950,1,1,1,1,,,
936655979,3,1,1,,,,
936656006,1,1,1,,,,
936656153,1,1,1,,,,
936656291,1,1,1,,,,
936656294,1,1,1,,,,
936656378,1,1,3,,,,
936656380,1,1,1,,,,
936656498,1,1,1,,,,
936656633,1,4,1,,,,
936656697,1,1,1,1,,,
936656711,1,1,1,1,,,
936656814,3,1,1,,,,
936656842,1,1,1,,,,
936656925,1,1,3,4,,,
936656950,1,1,1,,,,
936657006,1,2,1,,,,
936657271,1,1,1,,,,
936657469,2,1,1,1,,,
936657481,1,1,1,1,,,
936657485,1,1,1,2,,,
936657745,1,1,1,,,,
936657757,1,3,1,2,,,
936657835,1,1,1,,,,
936657844,1,1,1,,,,
936657994,1,1,1,,,,
936658024,1,1,1,,,,
936658030,1,1,1,,,,
936658056,1,1,1,,,,
936658126,2,1,1,1,,,
936658154,1,1,3,,,,
936658204,1,1,1,,,,
936658385,1,1,3,,,,
936658438,1,1,3,1,,,
936658446,1,3,1,,,,
936658536,1,1,1,1,,,
936658653,1,4,1,,,,
936658671,1,1,1,,,,
936658766,1,1,4,,,,
936658826,1,1,1,1,,,
936658880,2,1,1,,,,
936658977,1,4,1,,,,
936658992,1,1,4,,,,
936659213,1,1,1,,,,
936659216,1,1,1,,,,
936659265,1,1,3,,,,
936659309,1,1,1,,,,
936659350,1,3,1,,,,
936659362,1,2,1,,,,
936659389,1,1,1,,,,
936659431,1,1,1,,,,
936659491,1,1,1,,,,
936659521,1,2,1,4,,,
936659524,1,4,1,4,,,
936659651,1,1,1,,,,
936659769,1,1,1,,,,
936659806,1,1,3,4,,,
936659831,1,3,1,,,,
936659863,1,1,1,,,,
936659934,1,1,1,,,,
936659941,1,3,1,,,,
936659970,2,1,1,,,,
936660041,1,1,1,,,,
936660091,1,3,1,,,,
936660457,1,1,1,,,,
936660462,1,2,1,,,,
936660537,1,1,1,,,,
936660558,1,1,3,,,,
936660719,1,1,1,1,,,
936660728,1,1,1,,,,
936660854,1,1,1,,,,
936660912,1,1,3,,,,
936660964,1,1,1,,,,
936660978,1,3,1,,,,
936661030,1,3,1,,,,
936661155,1,1,1,3,,,
936661200,1,1,1,,,,
936661201,1,1,3,,,,
936661216,1,1,1,,,,
936661370,1,1,1,1,,,
936661391,1,3,1,1,,,
936661431,1,1,2,,,,
936661438,1,1,1,,,,
936661484,1,1,1,1,,,
936661485,4,1,1,,,,
936661598,1,1,1,,,,
936661720,1,2,1,1,,,
936661779,1,1,1,,,,
936661877,1,1,1,,,,
936661940,1,1,1,1,,,
936661945,1,1,2,1,,,
936661983,1,4,1,,,,
936662101,1,1,1,1,,,
936662102,1,1,4,,,,
936662117,1,1,1,,,,
936662159,1,1,4,4,,,
936662184,1,2,1,,,,
936662195,1,1,1,,,,
936662196,1,1,1,,,,
936662268,1,1,2,,,,
936662272,1,1,1,,,,
936662283,1,1,1,,,,
936662294,1,1,1,,,,
936662332,1,1,2,,,,
936662358,1,1,1,1,,,
936662378,1,1,2,,,,
936662409,1,1,1,,,,
936662447,1,1,1,,,,
936662462,1,2,1,,,,
936662466,1,1,1,,,,
936662552,1,1,1,,,,
936662556,1,3,1,1,,,
936662584,1,1,1,,,,
936662675,1,1,1,,,,
936662677,1,1,1,,,,
936662730,1,1,2,,,,
936662736,1,1,1,,,,
936662743,3,1,1,,,,
936662760,1,1,3,,,,
936662762,1,3,1,4,,,
936662793,1,1,1,1,,,
936662844,1,1,3,1,,,
936662863,4,1,1,,,,
936662888,1,2,1,,,,
936662913,1,1,1,,,,
936662926,3,1,1,,,,
936662960,1,1,3,,,,
936662961,1,1,1,1,,,
936663025,1,1,1,,,,
936663043,1,1,1,1,,,
936663048,1,1,1,,,,
936663049,2,1,1,4,,,
936663074,4,1,1,,,,
936663081,1,1,1,1,,,
936663093,1,1,1,,,,
936663119,1,1,1,,,,
936663133,1,2,1,,,,
936663148,1,2,1,,,,
936663207,1,2,1,,,,
936663222,3,1,1,,,,
936663230,1,1,1,,,,
936663231,1,1,4,,,,
936663236,1,1,1,,,,
936663241,1,1,1,1,,,
936663275,1,3,1,,,,
936663287,1,2,1,,,,
936663336,1,2,1,,,,
936663357,1,1,3,,,,
936663369,1,2,1,,,,
936663413,1,2,1,,,,
936663450,1,2,1,1,,,
936663493,1,1,2,,,,
936663633,1,1,1,,,,
936663637,1,1,1,1,,,
936663654,1,1,1,,,,
936663661,2,1,1,,,,
936663668,1,1,1,1,,,
936663682,1,1,4,,,,
936663704,1,1,1,,,,
936663751,1,3,1,3,,,
936663776,1,1,1,1,,,
936663830,1,1,1,,,,
936663860,1,2,1,,,,
936663862,1,1,1,1,,,
936663872,3,1,1,,,,
936663879,1,3,1,,,,
936663951,1,1,1,1,,,
936664021,1,1,4,1,,,
936664026,3,1,1,,,,
936664044,1,1,1,,,,
936664046,1,1,1,,,,
936664064,1,1,1,,,,
936664097,1,2,1,,,,
936664129,1,1,1,1,,,
936664175,1,3,1,,,,
936664190,1,2,1,1,,,
936664260,4,1,1,,,,
936664265,1,1,2,,,,
936664278,1,1,2,,,,
936664333,1,1,2,,,,
936664361,1,1,1,,,,
936664393,1,1,3,,,,
936664395,1,1,4,1,,,
936664454,1,1,1,,,,
936664492,4,1,1,,,,
936664505,1,1,1,,,,
936664544,1,1,1,,,,
936664558,1,1,1,,,,
936664613,1,1,1,1,,,
936664625,1,2,1,1,,,
936664683,1,1,1,,,,
936664729,1,1,1,,,,
936664782,1,3,1,,,,
936664893,1,4,1,1,,,
936664909,2,1,1,,,,
936664971,1,1,1,,,,
936665037,1,1,1,1,,,
936665046,1,1,1,,,,
936665142,1,1,1,1,,,
936665261,2,1,1,,,,
936665274,1,1,1,,,,
936665280,1,1,4,,,,
936665392,4,1,1,,,,
936665419,1,1,4,,,,
936665439,1,1,1,,,,
936665529,1,1,1,1,,,
936665569,1,4,1,,,,
936665665,1,1,4,,,,
936665748,1,2,1,,,,
936665819,1,1,1,1,,,
936665871,1,1,1,,,,
936665904,3,1,1,,,,
936665973,4,1,1,1,,,
936666182,1,1,1,,,,
936666228,1,3,1,1,,,
936666392,3,1,1,1,,,
936666550,3,1,1,1,,,
936666551,1,1,3,,,,
936666771,3,1,1,,,,
936666795,1,1,1,,,,
936666844,1,1,1,,,,
936666901,1,1,1,4,,,
936666904,1,1,1,1,,,
936666930,1,3,1,,,,
936667076,1,1,1,1,,,
936667144,1,1,1,,,,
936667579,3,1,1,,,,
936667711,1,2,1,1,,,
936667771,1,2,1,,,,
936667780,3,1,1,,,,
936667810,1,3,1,,,,
936667812,2,1,1,,,,
936667851,1,3,1,,,,
936667883,1,1,3,1,,,
936667961,3,1,1,,,,
936667971,1,3,1,4,,,
936667983,2,1,1,,,,
936667990,1,1,1,,,,
936668010,1,1,1,,,,
936668071,1,3,1,,,,
936668104,1,1,1,,,,
936668137,1,1,1,1,3,,
936668188,1,1,1,1,,,
936668200,1,1,4,,,,
936668211,1,1,1,,,,
936668216,1,1,1,,,,
936668246,1,1,1,,,,
936668306,1,1,3,,,,
936668310,1,1,1,,,,
936668313,1,1,1,,,,
936668374,1,1,3,1,,,
936668485,1,1,1,,,,
936668511,1,1,1,,,,
936668543,4,1,1,,,,
936668567,2,1,1,,,,
936668587,1,1,1,,,,
936668602,1,3,1,,,,
936668642,1,1,1,,,,
936668685,1,3,1,,,,
936668746,1,2,1,,,,
936668788,1,3,1,1,,,
936668851,4,1,1,,,,
936668893,1,1,2,,,,
936668900,2,1,1,,,,
936668947,1,3,1,1,,,
936668964,1,2,1,,,,
936668975,1,1,3,,,,
936668987,1,1,1,,,,
936669011,1,1,1,,,,
936669015,1,1,1,,,,
936669028,1,1,3,,,,
936669236,1,1,1,,,,
936669279,1,1,2,,,,
936669332,1,1,1,1,1,1,
936669381,1,1,1,,,,
936669430,1,1,1,,,,
936669437,2,1,1,,,,
936669438,2,1,1,4,,,
936669444,1,1,1,,,,
936669470,1,4,1,,,,
936669513,3,1,1,1,,,
936669589,1,1,1,1,,,
936669729,1,2,1,1,,,
936669731,1,1,3,,,,
936669783,1,1,1,,,,
936669796,1,1,4,,,,
936669814,1,1,2,,,,
936669848,1,4,1,,,,
936669856,2,1,1,1,,,
936669958,1,4,1,,,,
936669994,1,1,2,1,,,
936670026,1,1,1,,,,
936670101,2,1,1,,,,
936670105,1,1,3,1,,,
936670202,1,1,1,1,,,
936670269,1,2,1,4,,,
936670283,1,1,1,,,,
936670436,1,1,1,,,,
936670593,1,4,1,1,,,
936670645,1,4,1,,,,
936670747,1,1,4,,,,
936671002,1,1,3,1,,,
936671051,1,1,3,,,,
936671134,1,1,1,,,,
936671157,1,2,1,,,,
936671223,1,1,1,,,,
936671316,1,1,2,1,,,
936671669,1,2,1,1,,,
936671683,1,4,1,1,,,
936671691,1,1,1,,,,
936671702,1,3,1,1,,,
936671760,1,1,1,,,,
936671800,1,1,1,,,,
936671849,1,1,1,,,,
936671897,1,2,1,4,,,
936672008,1,1,1,,,,
936672268,2,1,1,3,,,
936672619,1,1,4,4,,,
936672660,1,1,1,,,,
936672744,1,1,3,1,,,
936672844,3,1,1,1,,,
936672899,4,1,1,,,,
936673124,1,3,1,3,,,
936673332,1,1,1,3,,,
936673479,1,1,1,,,,
936673894,1,1,1,1,,,
936674067,1,1,1,,,,
936674072,1,1,1,,,,
936674115,1,4,1,,,,
936674499,1,1,1,,,,
936674692,1,2,1,1,,,
936674711,1,1,1,,,,
936674864,1,1,1,,,,
936675094,1,2,1,1,,,
936675433,1,1,1,1,,,
936675721,3,1,1,1,,,
936675802,1,1,1,,,,
936675971,4,1,1,,,,
936676201,1,2,1,,,,
936676418,1,3,1,1,,,
936676483,1,1,1,,,,
936676849,1,4,1,,,,
936676892,1,1,1,,,,
936677041,4,1,1,,,,
936677085,1,1,4,,,,
936677319,1,2,1,1,,,
936677447,1,1,1,,,,
936677478,1,1,1,,,,
936677893,1,1,1,,,,
936678074,1,1,1,,,,
936678082,1,2,1,4,,,
936678158,1,1,1,,,,
936678216,1,1,1,,,,
936678416,3,1,1,1,,,
936678433,1,1,2,3,,,
936678455,1,1,3,,,,
936678506,1,1,3,3,,,
936678522,1,1,1,,,,
936678584,3,1,1,3,,,
936678706,1,2,1,,,,
936678755,1,1,1,,,,
936678837,1,1,3,,,,
936678896,1,1,1,,,,
936679060,1,1,3,1,1,1,
936679343,1,1,1,,,,
936679413,1,1,1,,,,
936679583,1,1,1,,,,
936679613,1,1,1,1,,,
936679680,1,1,4,,,,
936679727,1,1,1,,,,
936679800,1,1,1,,,,
936679888,1,1,4,,,,
936679919,1,1,1,,,,
936680136,1,1,1,,,,
936680409,1,1,1,,,,
936680458,1,1,1,2,,,
936680757,1,4,1,,,,
936680825,3,1,1,1,,,
936681077,3,1,1,,,,
936681387,1,1,1,,,,
936681451,1,1,1,,,,
936681712,3,1,1,,,,
936681734,1,3,1,,,,
936681759,1,3,1,,,,
936681800,1,1,1,1,1,,
936681822,1,1,2,1,,,
936681944,4,1,1,,,,
936682256,1,4,1,,,,
936682407,3,1,1,1,,,
936682482,1,1,1,,,,
936682681,1,4,1,,,,
936682700,1,1,1,1,,,
936682825,1,3,1,1,,,
936682990,3,1,1,,,,
936683171,1,2,1,,,,
936683499,1,1,3,,,,
936683606,1,1,1,,,,
936683681,1,1,1,,,,
936683967,1,1,1,1,,,
936683990,1,2,1,,,,
936684028,1,1,1,3,,,
936684062,1,1,1,1,,,
936684065,2,1,1,,,,
936684171,1,4,1,,,,
936684229,1,1,1,,,,
936684356,1,3,1,,,,
936684540,1,3,1,,,,
936684861,1,1,3,,,,
936685021,2,1,1,1,,,
936685078,1,1,1,1,,,
936685129,1,1,2,,,,
936685381,1,1,1,,,,
936685459,1,1,3,1,,,
936685532,1,2,1,,,,
936685786,2,1,1,,,,
936685934,1,1,1,,,,
936685989,4,1,1,4,,,
936686238,1,2,1,,,,
936686385,1,1,4,1,,,
936686416,1,1,1,1,,,
936686428,4,1,1,,,,
936686660,1,4,1,,,,
936686668,1,2,1,,,,
936686691,4,1,1,,,,
936686752,4,1,1,4,,,
936686954,1,3,1,,,,
936687022,1,1,1,,,,
936687057,1,1,2,,,,
936687078,1,1,3,,,,
936687365,1,3,1,,,,
936687385,1,1,1,3,,,
936687815,1,1,1,1,,,
936687828,1,1,1,,,,
936687869,1,3,1,1,1,1,
936687881,1,1,1,,,,
936688018,1,1,2,,,,
936688086,1,1,2,1,,,
936688091,1,1,1,1,,,
936688154,1,1,1,,,,
936688155,1,1,2,,,,
936688241,1,1,1,,,,
936688309,1,1,1,4,,,
936688585,1,3,1,,,,
